Valor
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
1.0
1.0
1.0
1.0
1.0
0.5999999999767169
0.6000000000349246
0.5999999999767169
0.6000000000349246
0.5999999999767169
0.40000000002328306
0.3999999999650754
0.40000000002328306
0.3999999999650754
0.40000000002328306
0.7999999999883585
0.7999999999883585
0.8000000000465661
0.7999999999883585
0.7999999999883585
0.40000000002328306
0.3999999999650754
0.40000000002328306
0.3999999999650754
0.40000000002328306
0.5999999999767169
0.6000000000349246
0.5999999999767169
0.6000000000349246
0.5999999999767169
1.400000000023283
1.3999999999650754
1.400000000023283
1.3999999999650754
1.400000000023283
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.2000000000116415
1.1999999999534339
1.2000000000116415
