Valor
4352.69
4342.6759999999995
4332.661999999999
4322.648
4312.634
4302.62
4423.952
4545.284
4666.616
4787.947999999999
4909.28
4966.624
5023.968
5081.312
5138.656
5196.0
5204.838
5213.6759999999995
5222.514
5231.352
5240.19
5229.822
5219.454
5209.086
5198.718
5188.35
5171.14
5153.93
5136.72
5119.51
5102.3
5080.656
5059.012
5037.368
5015.724
4994.08
4932.226
4870.372
4808.518
4746.664000000001
4684.81
4665.87
4646.93
4627.99
4609.05
4590.11
4599.628
4609.146
4618.664
4628.182
4637.7
4684.876
4732.052
4779.228
4826.4039999999995
4873.58
4843.022
4812.464
4781.906
4751.348
4720.79
4652.082
4583.374
4514.666
4445.958
4377.25
4447.162
4517.0740000000005
4586.986
4656.898
4726.81
4686.666
4646.522
4606.378000000001
4566.234
4526.09
4598.436
4670.782
4743.128
4815.474
4887.82
4908.393999999999
4928.968
4949.5419999999995
4970.116
4990.69
4975.754
4960.818
4945.882
4930.946
4916.01
4868.404
4820.798
4773.192
4725.585999999999
4677.98
4706.522
4735.063999999999
4763.606
4792.147999999999
4820.69
4797.603999999999
4774.518
4751.432
4728.3460000000005
4705.26
4593.476000000001
4481.692
4369.908
4258.124
4146.34
4282.568
4418.796
4555.023999999999
4691.2519999999995
4827.48
4741.668
4655.856
4570.044
4484.232
4398.42
4331.5380000000005
4264.656
4197.774
4130.892
4064.01
4043.342
4022.674
4002.0060000000003
3981.338
3960.67
3985.706
4010.742
4035.778
4060.814
4085.85
4091.048
4096.246
4101.444
4106.642
4111.84
4128.142
4144.444
4160.746
4177.048000000001
4193.35
4160.784000000001
4128.218
4095.652
4063.0860000000002
4030.52
4050.444
4070.368
4090.2920000000004
4110.216
4130.14
4116.532
4102.924
4089.3160000000003
4075.708
4062.1
4042.768
4023.436
4004.104
3984.772
3965.44
3997.108
4028.776
4060.444
4092.1119999999996
4123.78
4099.892
4076.004
4052.116
4028.228
4004.34
3989.92
3975.5
3961.08
3946.66
3932.24
3591.926
3251.612
2911.298
2570.984
2230.67
2358.748
2486.826
2614.904
2742.982
2871.06
2847.466
2823.872
2800.2780000000002
2776.684
2753.09
2697.752
2642.414
2587.076
2531.7380000000003
2476.4
3026.646
3576.892
4127.138
4677.384
5227.63
5272.094
5316.558
5361.022
5405.486
5449.95
5413.656
5377.362
5341.067999999999
5304.773999999999
5268.48
5297.454
5326.428
5355.402
5384.376
5413.35
5331.752
5250.154
5168.556
5086.958
5005.36
5032.04
5058.72
5085.4
5112.08
5138.76
5096.714
5054.668
5012.622
4970.576
4928.53
5012.1539999999995
5095.777999999999
5179.402
5263.026
5346.65
5368.084
5389.518
5410.951999999999
5432.3859999999995
5453.82
5452.0599999999995
5450.3
5448.54
5446.780000000001
5445.02
5433.554
5422.088
5410.622
5399.156
5387.69
5412.831999999999
5437.973999999999
5463.116
5488.258
5513.4
5541.674
5569.948
5598.222
5626.496
5654.77
5623.552000000001
5592.334000000001
5561.116
5529.898
5498.68
5478.746
5458.812
5438.878000000001
5418.944
5399.01
5386.874
5374.738
5362.602
5350.466
5338.33
5291.23
5244.13
5197.03
5149.93
5102.83
5121.072
5139.314
5157.556
5175.798
5194.04
5119.752
5045.464
4971.176
4896.888
4822.6
4904.494000000001
4986.388
5068.282
5150.1759999999995
5232.07
5212.768
5193.466
5174.164
5154.862
5135.56
5166.004
5196.448
5226.892
5257.336
5287.78
5287.15
5286.5199999999995
5285.89
5285.26
5284.63
5290.086
5295.542
5300.998
5306.454
5311.91
5417.99
5524.07
5630.150000000001
5736.2300000000005
5842.31
5838.908
5835.506
5832.104
5828.702
5825.3
5773.202
5721.104
5669.006
5616.908
5564.81
5544.226000000001
5523.642000000001
5503.058
5482.474
5461.89
5457.59
5453.29
5448.990000000001
5444.6900000000005
5440.39
5424.566000000001
5408.742
5392.918000000001
5377.094
5361.27
5386.918000000001
5412.566000000001
5438.214
5463.862
5489.51
5487.722
5485.934
5484.146
5482.358
5480.57
5460.16
5439.75
5419.34
5398.93
5378.52
5365.17
5351.820000000001
5338.47
5325.120000000001
5311.77
5327.068
5342.366
5357.664000000001
5372.962
5388.26
5356.45
5324.64
5292.83
5261.02
5229.21
5268.188
5307.166
5346.144
5385.122
5424.1
5436.254
5448.408
5460.562
5472.716
5484.87
5490.958
5497.046
5503.134
5509.222000000001
5515.31
5575.034000000001
5634.758000000001
5694.482
5754.206
5813.93
5841.67
5869.41
5897.150000000001
5924.89
5952.63
5955.2300000000005
5957.83
5960.43
5963.03
5965.63
5849.7080000000005
5733.786
5617.8640000000005
5501.942
5386.02
5415.728
5445.436000000001
5475.144
5504.852000000001
5534.56
5569.784000000001
5605.008000000001
5640.232
5675.456
5710.68
5663.522
5616.3640000000005
5569.206
5522.048000000001
5474.89
5444.128000000001
5413.366
5382.604
5351.842
5321.08
5338.864
5356.648
5374.432
5392.216
5410.0
5406.952
5403.904
5400.856
5397.808
5394.76
5532.728
5670.696
5808.664000000001
5946.6320000000005
6084.6
6250.280000000001
6415.96
6581.64
6747.32
6913.0
6643.112
6373.224
6103.336
5833.448
5563.56
5554.358
5545.156
5535.954000000001
5526.752
5517.55
5513.384
5509.218
5505.052000000001
5500.886
5496.72
5532.268
5567.816
5603.3640000000005
5638.912
5674.46
5658.062
5641.664
5625.2660000000005
5608.868
5592.47
5585.026
5577.582
5570.138
5562.694
5555.25
5588.832
5622.414
5655.996
5689.5779999999995
5723.16
5678.054
5632.948
5587.842
5542.736
5497.63
5499.188
5500.746
5502.304
5503.862
5505.42
5515.988
5526.5560000000005
5537.124
5547.692
5558.26
5538.518
5518.776
5499.034000000001
5479.292
5459.55
5506.602
5553.654
5600.706
5647.758000000001
5694.81
5648.13
5601.45
5554.77
5508.09
5461.41
5482.4619999999995
5503.514
5524.566
5545.618
5566.67
5560.278
5553.886
5547.494
5541.102
5534.71
5638.888
5743.066
5847.244000000001
5951.4220000000005
6055.6
5985.602
5915.604
5845.606
5775.608
5705.61
5723.0019999999995
5740.393999999999
5757.786
5775.178
5792.57
5791.91
5791.25
5790.59
5789.93
5789.27
5727.646000000001
5666.022
5604.398
5542.773999999999
5481.15
5479.706
5478.262
5476.818
5475.374
5473.93
5057.046
4640.162
4223.278
3806.3940000000002
3389.51
3464.2560000000003
3539.002
3613.748
3688.4939999999997
3763.24
4118.7
4474.16
4829.62
5185.08
5540.54
5580.588
5620.6359999999995
5660.684
5700.732
5740.78
5675.236
5609.692
5544.148
5478.604
5413.06
5584.31
5755.56
5926.81
6098.06
6269.31
6380.072
6490.834
6601.5960000000005
6712.358
6823.12
6548.466
6273.812
5999.158
5724.504000000001
5449.85
5473.874000000001
5497.898
5521.9220000000005
5545.946
5569.97
5577.738
5585.506
5593.274
5601.042
5608.81
5618.950000000001
5629.09
5639.2300000000005
5649.37
5659.51
5648.912
5638.314
5627.716
5617.118
5606.52
5544.0380000000005
5481.5560000000005
5419.074
5356.592
5294.11
5415.5419999999995
5536.974
5658.406
5779.838000000001
5901.27
5821.5740000000005
5741.878000000001
5662.182
5582.486
5502.79
5499.016
5495.242
5491.468
5487.694
5483.92
5472.564
5461.2080000000005
5449.852
5438.496
5427.14
5465.844
5504.548
5543.252
5581.956
5620.66
5589.03
5557.4
5525.77
5494.14
5462.51
5466.916
5471.322
5475.728
5480.134
5484.54
5477.822
5471.104
5464.3859999999995
5457.668
5450.95
5457.592
5464.2339999999995
5470.876
5477.518
5484.16
5486.5
5488.84
5491.179999999999
5493.5199999999995
5495.86
5510.53
5525.2
5539.87
5554.54
